"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","CENTRAL","50","FAYETTE","047","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","3,825","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","CENTRAL","50","FRANKLIN","049","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","CENTRAL","50","KNOX","083","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","2,550","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","CENTRAL","50","LICKING","089","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","3,975","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","CENTRAL","50","MADISON","097","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","7,843","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","CENTRAL","50","MARION","101","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","2,594","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","CENTRAL","50","MORROW","117","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,056","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","CENTRAL","50","PICKAWAY","129","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","4,279","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","CENTRAL","50","ROSS","141","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,373","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","CENTRAL","50","UNION","159","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,705","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","EAST CENTRAL","60","BELMONT","013","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","381","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","EAST CENTRAL","60","CARROLL","019","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,589","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","EAST CENTRAL","60","COSHOCTON","031","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","2,319","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","EAST CENTRAL","60","HARRISON","067","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","141","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","EAST CENTRAL","60","HOLMES","075","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","12,376","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","EAST CENTRAL","60","JEFFERSON","081","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","EAST CENTRAL","60","TUSCARAWAS","157","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","6,905","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTH CENTRAL","20","ASHLAND","005","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","7,894","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTH CENTRAL","20","CRAWFORD","033","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,749","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTH CENTRAL","20","ERIE","043","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTH CENTRAL","20","HURON","077","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","2,823","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTH CENTRAL","20","LORAIN","093","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","747","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTH CENTRAL","20","OTTAWA","123","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTH CENTRAL","20","RICHLAND","139","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","6,149","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTH CENTRAL","20","SANDUSKY","143","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","262","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTH CENTRAL","20","SENECA","147","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","89","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTH CENTRAL","20","WYANDOT","175","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","970","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTHEAST","30","ASHTABULA","007","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","3,023","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTHEAST","30","COLUMBIANA","029","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","7,741","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTHEAST","30","GEAUGA","055","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","2,432","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTHEAST","30","LAKE","085","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTHEAST","30","MAHONING","099","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","5,938","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTHEAST","30","MEDINA","103","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,641","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTHEAST","30","PORTAGE","133","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","923","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTHEAST","30","STARK","151","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","4,481","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTHEAST","30","SUMMIT","153","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTHEAST","30","TRUMBULL","155","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","2,683","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTHEAST","30","WAYNE","169","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","30,877","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTHWEST","10","ALLEN","003","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTHWEST","10","DEFIANCE","039","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","4,497","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTHWEST","10","FULTON","051","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","2,588","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTHWEST","10","HANCOCK","063","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","928","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTHWEST","10","HENRY","069","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","2,304","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTHWEST","10","LUCAS","095","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTHWEST","10","PAULDING","125","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","13,017","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTHWEST","10","PUTNAM","137","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","7,993","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTHWEST","10","VAN WERT","161","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","6,172","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTHWEST","10","WILLIAMS","171","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","6,025","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","NORTHWEST","10","WOOD","173","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","4,413","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","SOUTH CENTRAL","80","ADAMS","001","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","936","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","SOUTH CENTRAL","80","BROWN","015","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","375","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","SOUTH CENTRAL","80","GALLIA","053","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","30","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","SOUTH CENTRAL","80","HIGHLAND","071","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,127","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","SOUTH CENTRAL","80","JACKSON","079","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","51","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","SOUTH CENTRAL","80","LAWRENCE","087","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","46","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","SOUTH CENTRAL","80","PIKE","131","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","175","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","SOUTH CENTRAL","80","SCIOTO","145","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","16","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","SOUTHEAST","90","ATHENS","009","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","407","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","SOUTHEAST","90","GUERNSEY","059","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","260","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","SOUTHEAST","90","HOCKING","073","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","12","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","SOUTHEAST","90","MEIGS","105","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","262","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","SOUTHEAST","90","MONROE","111","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","929","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","SOUTHEAST","90","MORGAN","115","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","233","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","SOUTHEAST","90","MUSKINGUM","119","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","563","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","SOUTHEAST","90","NOBLE","121","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","23","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","SOUTHEAST","90","PERRY","127","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","94","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","SOUTHEAST","90","VINTON","163","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","10","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","SOUTHEAST","90","WASHINGTON","167","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,683","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","SOUTHWEST","70","BUTLER","017","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","SOUTHWEST","70","CLERMONT","025","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","12","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","SOUTHWEST","70","CLINTON","027","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","63","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","SOUTHWEST","70","GREENE","057","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","618","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","SOUTHWEST","70","HAMILTON","061","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","SOUTHWEST","70","MONTGOMERY","113","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","5","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","SOUTHWEST","70","PREBLE","135","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","399","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","SOUTHWEST","70","WARREN","165","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","WEST CENTRAL","40","AUGLAIZE","011","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","4,381","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","WEST CENTRAL","40","CHAMPAIGN","021","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","704","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","WEST CENTRAL","40","CLARK","023","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","WEST CENTRAL","40","DARKE","037","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","7,331","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","WEST CENTRAL","40","HARDIN","065","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","6,487","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","WEST CENTRAL","40","LOGAN","091","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","2,284","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","WEST CENTRAL","40","MERCER","107","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","24,231","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","WEST CENTRAL","40","MIAMI","109","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","690","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OHIO","39","WEST CENTRAL","40","SHELBY","149","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","6,764","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","CENTRAL","50","CANADIAN","017","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","CENTRAL","50","CLEVELAND","027","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","26","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","CENTRAL","50","CREEK","037","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","10","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","CENTRAL","50","GRADY","051","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","CENTRAL","50","KINGFISHER","073","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","722","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","CENTRAL","50","LINCOLN","081","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","949","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","CENTRAL","50","LOGAN","083","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","37","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","CENTRAL","50","MCCLAIN","087","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","40","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","CENTRAL","50","OKLAHOMA","109","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","6","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","CENTRAL","50","PAYNE","119","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","370","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","CENTRAL","50","POTTAWATOMIE","125","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","40","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","CENTRAL","50","SEMINOLE","133","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","19","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","EAST CENTRAL","80","ADAIR","001","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,002","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","EAST CENTRAL","80","CHEROKEE","021","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","270","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","EAST CENTRAL","80","HASKELL","061","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","118","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","EAST CENTRAL","80","HUGHES","063","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","EAST CENTRAL","80","MUSKOGEE","101","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","34","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","EAST CENTRAL","80","OKMULGEE","111","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","EAST CENTRAL","80","PITTSBURG","121","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","EAST CENTRAL","80","SEQUOYAH","135","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","22","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","NORTH CENTRAL","40","GARFIELD","047","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","NORTH CENTRAL","40","GRANT","053","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","NORTH CENTRAL","40","KAY","071","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","NORTH CENTRAL","40","MAJOR","093","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","300","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","NORTH CENTRAL","40","NOBLE","103","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","30","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","NORTH CENTRAL","40","WOODS","151","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","NORTH CENTRAL","40","WOODWARD","153","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","NORTHEAST","70","CRAIG","035","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","122","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","NORTHEAST","70","DELAWARE","041","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","466","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","NORTHEAST","70","MAYES","097","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,406","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","NORTHEAST","70","NOWATA","105","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","74","(L)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","NORTHEAST","70","OSAGE","113","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","OKLAHOMA","40","NORTHEAST","70","OTTAWA","115","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","493","(L)"
